case_num,num_var,num_clause,k_sat,trial,bt_dec,bt_state,bt_time,cdcl_dec,cdcl_state,cdcl_time,dpll_dec,dpll_state,dpll_time,scho_dec,scho_state,scho_time
303,1,10,4,15,1,SAT,392,1,SAT,4365,0,SAT,7096,1,SAT,784
304,1,10,4,16,1,SAT,389,1,SAT,4589,0,SAT,7328,1,SAT,804
305,1,10,4,17,1,SAT,418,1,SAT,4583,0,SAT,7458,1,SAT,429
306,1,10,4,18,1,SAT,497,1,SAT,4737,0,SAT,7734,1,SAT,429
307,1,10,4,19,1,SAT,420,1,SAT,4688,0,SAT,7623,1,SAT,780
308,1,10,4,20,1,SAT,452,1,SAT,4608,0,SAT,7159,1,SAT,424
309,1,10,4,21,1,SAT,429,1,SAT,4669,0,SAT,7405,1,SAT,827
310,1,10,4,22,1,SAT,392,1,SAT,4588,0,SAT,7440,1,SAT,429
311,1,10,4,23,1,SAT,483,1,SAT,4577,0,SAT,7146,1,SAT,807
312,1,10,4,24,1,SAT,395,1,SAT,4671,0,SAT,7549,1,SAT,844
313,1,10,4,25,1,SAT,417,1,SAT,4566,0,SAT,7331,1,SAT,801
314,1,10,4,26,1,SAT,395,1,SAT,4513,0,SAT,7635,1,SAT,429
315,1,10,4,27,1,SAT,421,1,SAT,4683,0,SAT,7483,1,SAT,432
316,1,10,4,28,1,SAT,397,1,SAT,4712,0,SAT,7671,1,SAT,807
317,1,10,4,29,1,SAT,420,1,SAT,4639,0,SAT,7443,1,SAT,818
318,1,10,4,30,1,SAT,449,1,SAT,4731,0,SAT,7612,1,SAT,812
319,1,10,4,31,1,SAT,398,1,SAT,4668,0,SAT,7334,1,SAT,438
320,1,11,4,0,1,SAT,492,1,SAT,5421,0,SAT,8622,1,SAT,847
321,1,11,4,1,1,SAT,429,1,SAT,4923,0,SAT,8190,1,SAT,466
322,1,11,4,2,1,SAT,540,1,SAT,5012,0,SAT,8044,1,SAT,469
323,1,11,4,3,1,SAT,486,1,SAT,4948,0,SAT,8081,1,SAT,818
324,1,11,4,4,1,SAT,530,1,SAT,5054,0,SAT,8112,1,SAT,464
325,1,11,4,5,1,SAT,426,1,SAT,5028,0,SAT,7989,1,SAT,489
326,1,11,4,6,1,SAT,509,1,SAT,5269,0,SAT,7867,1,SAT,478
327,1,11,4,7,1,SAT,515,1,SAT,5240,0,SAT,8038,1,SAT,437
328,1,11,4,8,1,SAT,429,1,SAT,5191,0,SAT,8001,1,SAT,452
329,1,11,4,9,1,SAT,469,1,SAT,4980,0,SAT,8224,1,SAT,904
330,1,11,4,10,1,SAT,501,1,SAT,5037,0,SAT,8104,1,SAT,437
331,1,11,4,11,1,SAT,472,1,SAT,4823,0,SAT,7972,1,SAT,486
332,1,11,4,12,1,SAT,495,1,SAT,5034,0,SAT,8189,1,SAT,913
333,1,11,4,13,1,SAT,546,1,SAT,5034,0,SAT,8183,1,SAT,438
334,1,11,4,14,1,SAT,457,1,SAT,5031,0,SAT,8212,1,SAT,441
335,1,11,4,15,1,SAT,435,1,SAT,5080,0,SAT,8232,1,SAT,895
336,1,11,4,16,1,SAT,509,1,SAT,5066,0,SAT,8150,1,SAT,498
337,1,11,4,17,1,SAT,509,1,SAT,4828,0,SAT,7640,1,SAT,941
338,1,11,4,18,1,SAT,435,1,SAT,5006,0,SAT,8172,1,SAT,867
339,1,11,4,19,1,SAT,497,1,SAT,5103,0,SAT,8407,1,SAT,864
340,1,11,4,20,1,SAT,429,1,SAT,5029,0,SAT,8078,1,SAT,861
341,1,11,4,21,1,SAT,503,1,SAT,4986,0,SAT,8015,1,SAT,867
342,1,11,4,22,1,SAT,487,1,SAT,5052,0,SAT,8249,1,SAT,887
343,1,11,4,23,1,SAT,529,1,SAT,5109,0,SAT,8258,1,SAT,466
344,1,11,4,24,1,SAT,552,1,SAT,4829,0,SAT,7806,1,SAT,886
345,1,11,4,25,1,SAT,555,1,SAT,4937,0,SAT,8141,1,SAT,464
346,1,11,4,26,1,SAT,492,1,SAT,4974,0,SAT,7829,1,SAT,918
347,1,11,4,27,1,SAT,464,1,SAT,5086,0,SAT,8107,1,SAT,841
348,1,11,4,28,1,SAT,515,1,SAT,4980,0,SAT,8184,1,SAT,873
349,1,11,4,29,1,SAT,458,1,SAT,5112,0,SAT,8098,1,SAT,903
350,1,11,4,30,1,SAT,466,1,SAT,4900,0,SAT,8161,1,SAT,858
351,1,11,4,31,1,SAT,532,1,SAT,5106,0,SAT,8215,1,SAT,873
352,1,12,4,0,1,SAT,561,1,SAT,5669,0,SAT,9408,1,SAT,555
353,1,12,4,1,1,SAT,563,1,SAT,5441,0,SAT,8904,1,SAT,535
354,1,12,4,2,1,SAT,609,1,SAT,5452,0,SAT,8844,1,SAT,938
355,1,12,4,3,1,SAT,544,1,SAT,5463,0,SAT,9002,1,SAT,506
356,1,12,4,4,1,SAT,589,1,SAT,5469,0,SAT,9056,1,SAT,969
357,1,12,4,5,1,SAT,543,1,SAT,5398,0,SAT,8950,1,SAT,898
358,1,12,4,6,1,SAT,469,1,SAT,5300,0,SAT,8641,1,SAT,932
359,1,12,4,7,1,SAT,463,1,SAT,5450,0,SAT,8813,1,SAT,484
360,1,12,4,8,1,SAT,469,1,SAT,5340,0,SAT,8373,1,SAT,938
361,1,12,4,9,1,SAT,466,1,SAT,5226,0,SAT,8913,1,SAT,912
362,1,12,4,10,1,SAT,501,1,SAT,5295,0,SAT,8524,1,SAT,938
363,1,12,4,11,1,SAT,458,1,SAT,5134,0,SAT,8633,1,SAT,909
364,1,12,4,12,1,SAT,567,1,SAT,5221,0,SAT,8767,1,SAT,481
365,1,12,4,13,1,SAT,532,1,SAT,5103,0,SAT,8398,1,SAT,478
366,1,12,4,14,1,SAT,489,1,SAT,5228,0,SAT,8482,1,SAT,477
367,1,12,4,15,1,SAT,501,1,SAT,5329,0,SAT,8761,1,SAT,898
368,1,12,4,16,1,SAT,515,1,SAT,5208,0,SAT,8435,1,SAT,950
369,1,12,4,17,1,SAT,489,1,SAT,5258,0,SAT,8598,1,SAT,486
370,1,12,4,18,1,SAT,538,1,SAT,5266,0,SAT,8221,1,SAT,870
371,1,12,4,19,1,SAT,472,1,SAT,5120,0,SAT,8164,1,SAT,889
372,1,12,4,20,1,SAT,523,1,SAT,5246,0,SAT,8856,1,SAT,503
373,1,12,4,21,1,SAT,529,1,SAT,5340,0,SAT,8619,1,SAT,532
374,1,12,4,22,1,SAT,446,1,SAT,5346,0,SAT,8519,1,SAT,492
375,1,12,4,23,1,SAT,472,1,SAT,5406,0,SAT,8576,1,SAT,907
376,1,12,4,24,1,SAT,452,1,SAT,5449,0,SAT,8773,1,SAT,878
377,1,12,4,25,1,SAT,435,1,SAT,5197,0,SAT,8681,1,SAT,481
378,1,12,4,26,1,SAT,446,1,SAT,5357,0,SAT,8636,1,SAT,921
379,1,12,4,27,1,SAT,503,1,SAT,5420,0,SAT,8790,1,SAT,955
380,1,12,4,28,1,SAT,441,1,SAT,5317,0,SAT,8675,1,SAT,498
381,1,12,4,29,1,SAT,492,1,SAT,5204,0,SAT,8570,1,SAT,947
382,1,12,4,30,1,SAT,464,1,SAT,5295,0,SAT,8747,1,SAT,492
383,1,12,4,31,1,SAT,461,1,SAT,5263,0,SAT,8687,1,SAT,455
384,1,13,4,0,1,SAT,507,1,SAT,14465,0,SAT,14574,1,SAT,575
385,1,13,4,1,1,SAT,600,1,SAT,6121,0,SAT,9657,1,SAT,469
386,1,13,4,2,1,SAT,515,1,SAT,5604,0,SAT,9205,1,SAT,1033
387,1,13,4,3,1,SAT,495,1,SAT,5772,0,SAT,9683,1,SAT,477
388,1,13,4,4,1,SAT,547,1,SAT,5592,0,SAT,9660,1,SAT,467
389,1,13,4,5,1,SAT,515,1,SAT,5787,0,SAT,9445,1,SAT,1056
390,1,13,4,6,1,SAT,458,1,SAT,5475,0,SAT,8974,1,SAT,1001
391,1,13,4,7,1,SAT,457,1,SAT,5443,0,SAT,9314,1,SAT,510
392,1,13,4,8,1,SAT,463,1,SAT,5604,0,SAT,9107,1,SAT,993
393,1,13,4,9,1,SAT,458,1,SAT,5560,0,SAT,9311,1,SAT,995
394,1,13,4,10,1,SAT,506,1,SAT,5775,0,SAT,9765,1,SAT,1010
395,1,13,4,11,1,SAT,495,1,SAT,5581,0,SAT,9311,1,SAT,979
396,1,13,4,12,1,SAT,566,1,SAT,5618,0,SAT,9251,1,SAT,967
397,1,13,4,13,1,SAT,484,1,SAT,5569,0,SAT,9483,1,SAT,504
398,1,13,4,14,1,SAT,497,1,SAT,5663,0,SAT,9671,1,SAT,972
399,1,13,4,15,1,SAT,483,1,SAT,5650,0,SAT,9440,1,SAT,992
400,1,13,4,16,1,SAT,529,1,SAT,5435,0,SAT,9011,1,SAT,935
401,1,13,4,17,1,SAT,492,1,SAT,5695,0,SAT,9405,1,SAT,490
402,1,13,4,18,1,SAT,512,1,SAT,5586,0,SAT,9426,1,SAT,953
403,1,13,4,19,1,SAT,481,1,SAT,5469,0,SAT,9565,1,SAT,993
404,1,13,4,20,1,SAT,486,1,SAT,5689,0,SAT,9474,1,SAT,909
405,1,13,4,21,1,SAT,509,1,SAT,5886,0,SAT,8976,1,SAT,941
406,1,13,4,22,1,SAT,457,1,SAT,5684,0,SAT,9400,1,SAT,909
407,1,13,4,23,1,SAT,506,1,SAT,5578,0,SAT,8970,1,SAT,944
408,1,13,4,24,1,SAT,495,1,SAT,5804,0,SAT,9227,1,SAT,504
409,1,13,4,25,1,SAT,487,1,SAT,5718,0,SAT,9743,1,SAT,1024
410,1,13,4,26,1,SAT,463,1,SAT,5652,0,SAT,9276,1,SAT,500
411,1,13,4,27,1,SAT,503,1,SAT,5618,0,SAT,18047,1,SAT,560
412,1,13,4,28,1,SAT,481,1,SAT,5927,0,SAT,9634,1,SAT,497
413,1,13,4,29,1,SAT,486,1,SAT,5418,0,SAT,9059,1,SAT,1016
414,1,13,4,30,1,SAT,503,1,SAT,5778,0,SAT,9528,1,SAT,962
415,1,13,4,31,1,SAT,460,1,SAT,5346,0,SAT,8991,1,SAT,964
416,1,14,4,0,1,SAT,498,1,SAT,6110,0,SAT,10395,1,SAT,515
417,1,14,4,1,1,SAT,495,1,SAT,6041,0,SAT,9591,1,SAT,947
418,1,14,4,2,1,SAT,547,1,SAT,5878,0,SAT,9880,1,SAT,1018
419,1,14,4,3,1,SAT,477,1,SAT,5861,0,SAT,9812,1,SAT,509
420,1,14,4,4,1,SAT,472,1,SAT,5773,0,SAT,9763,1,SAT,1024
421,1,14,4,5,1,SAT,575,1,SAT,3715,0,SAT,6056,1,SAT,635
422,1,14,4,6,1,SAT,296,1,SAT,3669,0,SAT,6190,1,SAT,646
423,1,14,4,7,1,SAT,309,1,SAT,3446,0,SAT,5906,1,SAT,299
424,1,14,4,8,1,SAT,307,1,SAT,3629,0,SAT,5953,1,SAT,301
425,1,14,4,9,1,SAT,296,1,SAT,3745,0,SAT,6141,1,SAT,659
426,1,14,4,10,1,SAT,387,1,SAT,3628,0,SAT,6154,1,SAT,357
427,1,14,4,11,1,SAT,295,1,SAT,3566,0,SAT,6066,1,SAT,295
428,1,14,4,12,1,SAT,294,1,SAT,3629,0,SAT,6055,1,SAT,293
429,1,14,4,13,1,SAT,349,1,SAT,3761,0,SAT,6478,1,SAT,296
430,1,14,4,14,1,SAT,315,1,SAT,3578,0,SAT,6215,1,SAT,328
431,1,14,4,15,1,SAT,305,1,SAT,3719,0,SAT,6291,1,SAT,667
432,1,14,4,16,1,SAT,322,1,SAT,3698,0,SAT,6267,1,SAT,662
433,1,14,4,17,1,SAT,298,1,SAT,3755,0,SAT,6192,1,SAT,349
434,1,14,4,18,1,SAT,305,1,SAT,3705,0,SAT,5968,1,SAT,623
435,1,14,4,19,1,SAT,313,1,SAT,3776,0,SAT,6060,1,SAT,645
436,1,14,4,20,1,SAT,324,1,SAT,3614,0,SAT,6303,1,SAT,311
437,1,14,4,21,1,SAT,351,1,SAT,3688,0,SAT,5925,1,SAT,664
438,1,14,4,22,1,SAT,311,1,SAT,3686,0,SAT,6171,1,SAT,293
439,1,14,4,23,1,SAT,313,1,SAT,3663,0,SAT,5987,1,SAT,318
440,1,14,4,24,1,SAT,324,1,SAT,3703,0,SAT,6074,1,SAT,656
441,1,14,4,25,1,SAT,338,1,SAT,3740,0,SAT,6136,1,SAT,610
442,1,14,4,26,1,SAT,299,1,SAT,3614,0,SAT,6061,1,SAT,617
443,1,14,4,27,1,SAT,311,1,SAT,3574,0,SAT,6145,1,SAT,324
444,1,14,4,28,1,SAT,305,1,SAT,3639,0,SAT,6291,1,SAT,654
445,1,14,4,29,1,SAT,309,1,SAT,3605,0,SAT,6055,1,SAT,637
446,1,14,4,30,1,SAT,427,1,SAT,3608,0,SAT,6251,1,SAT,616
447,1,14,4,31,1,SAT,326,1,SAT,7798,0,SAT,6352,1,SAT,351
448,1,15,4,0,1,SAT,391,1,SAT,4058,0,SAT,9859,1,SAT,669
449,1,15,4,1,1,SAT,358,1,SAT,4016,0,SAT,6706,1,SAT,705
450,1,15,4,2,1,SAT,338,1,SAT,3932,0,SAT,6604,1,SAT,662
451,1,15,4,3,1,SAT,356,1,SAT,3878,0,SAT,6709,1,SAT,669
452,1,15,4,4,1,SAT,313,1,SAT,3881,0,SAT,6617,1,SAT,658
453,1,15,4,5,1,SAT,342,1,SAT,3921,0,SAT,6560,1,SAT,328
454,1,15,4,6,1,SAT,347,1,SAT,3862,0,SAT,6486,1,SAT,324
455,1,15,4,7,1,SAT,349,1,SAT,3856,0,SAT,6642,1,SAT,328
456,1,15,4,8,1,SAT,318,1,SAT,3837,0,SAT,6446,1,SAT,304
457,1,15,4,9,1,SAT,343,1,SAT,3804,0,SAT,6373,1,SAT,646
458,1,15,4,10,1,SAT,388,1,SAT,3814,0,SAT,6333,1,SAT,706
459,1,15,4,11,1,SAT,302,1,SAT,3810,0,SAT,6420,1,SAT,357
460,1,15,4,12,1,SAT,317,1,SAT,3888,0,SAT,6535,1,SAT,662
461,1,15,4,13,1,SAT,303,1,SAT,3763,0,SAT,6371,1,SAT,326
462,1,15,4,14,1,SAT,331,1,SAT,3799,0,SAT,6419,1,SAT,331
463,1,15,4,15,1,SAT,303,1,SAT,3892,0,SAT,6575,1,SAT,677
464,1,15,4,16,1,SAT,342,1,SAT,3971,0,SAT,6571,1,SAT,336
465,1,15,4,17,1,SAT,301,1,SAT,3885,0,SAT,6522,1,SAT,305
466,1,15,4,18,1,SAT,334,1,SAT,3833,0,SAT,6584,1,SAT,303
467,1,15,4,19,1,SAT,315,1,SAT,3745,0,SAT,6321,1,SAT,710
468,1,15,4,20,1,SAT,323,1,SAT,3782,0,SAT,6453,1,SAT,307
469,1,15,4,21,1,SAT,332,1,SAT,3765,0,SAT,6322,1,SAT,675
470,1,15,4,22,1,SAT,330,1,SAT,3743,0,SAT,6309,1,SAT,305
471,1,15,4,23,1,SAT,301,1,SAT,3843,0,SAT,6417,1,SAT,306
472,1,15,4,24,1,SAT,337,1,SAT,3851,0,SAT,6432,1,SAT,729
473,1,15,4,25,1,SAT,326,1,SAT,3810,0,SAT,6686,1,SAT,307
474,1,15,4,26,1,SAT,358,1,SAT,3848,0,SAT,6509,1,SAT,337
475,1,15,4,27,1,SAT,322,1,SAT,3764,0,SAT,6411,1,SAT,705
476,1,15,4,28,1,SAT,353,1,SAT,3714,0,SAT,6386,1,SAT,309
477,1,15,4,29,1,SAT,366,1,SAT,3825,0,SAT,6547,1,SAT,305
478,1,15,4,30,1,SAT,383,1,SAT,3882,0,SAT,6486,1,SAT,317
479,1,15,4,31,1,SAT,333,1,SAT,3806,0,SAT,6531,1,SAT,307
480,1,16,4,0,1,SAT,356,1,SAT,4245,0,SAT,7128,1,SAT,349
481,1,16,4,1,1,SAT,357,1,SAT,3976,0,SAT,6682,1,SAT,702
482,1,16,4,2,1,SAT,322,1,SAT,3961,0,SAT,6837,1,SAT,717
483,1,16,4,3,1,SAT,311,1,SAT,4098,0,SAT,7105,1,SAT,343
484,1,16,4,4,1,SAT,347,1,SAT,4013,0,SAT,6925,1,SAT,317
485,1,16,4,5,1,SAT,345,1,SAT,4014,0,SAT,6785,1,SAT,313
486,1,16,4,6,1,SAT,335,1,SAT,4075,0,SAT,7062,1,SAT,315
487,1,16,4,7,1,SAT,368,1,SAT,4062,0,SAT,6928,1,SAT,715
488,1,16,4,8,1,SAT,395,1,SAT,22039,0,SAT,6977,1,SAT,742
489,1,16,4,9,1,SAT,322,1,SAT,4008,0,SAT,6773,1,SAT,393
490,1,16,4,10,1,SAT,337,1,SAT,3955,0,SAT,6741,1,SAT,315
491,1,16,4,11,1,SAT,324,1,SAT,3969,0,SAT,6804,1,SAT,700
492,1,16,4,12,1,SAT,345,1,SAT,4079,0,SAT,6878,1,SAT,333
493,1,16,4,13,1,SAT,347,1,SAT,4153,0,SAT,6981,1,SAT,727
494,1,16,4,14,1,SAT,332,1,SAT,4176,0,SAT,7041,1,SAT,715
495,1,16,4,15,1,SAT,332,1,SAT,3993,0,SAT,6810,1,SAT,761
496,1,16,4,16,1,SAT,370,1,SAT,4119,0,SAT,7147,1,SAT,318
497,1,16,4,17,1,SAT,317,1,SAT,3980,0,SAT,6663,1,SAT,320
498,1,16,4,18,1,SAT,327,1,SAT,3931,0,SAT,6827,1,SAT,700
499,1,16,4,19,1,SAT,314,1,SAT,4121,0,SAT,6941,1,SAT,713
500,1,16,4,20,1,SAT,325,1,SAT,3995,0,SAT,6745,1,SAT,311
501,1,16,4,21,1,SAT,336,1,SAT,4129,0,SAT,6967,1,SAT,769
502,1,16,4,22,1,SAT,339,1,SAT,3967,0,SAT,6705,1,SAT,680
503,1,16,4,23,1,SAT,313,1,SAT,4048,0,SAT,7170,1,SAT,337
504,1,16,4,24,1,SAT,345,1,SAT,4014,0,SAT,6898,1,SAT,341
505,1,16,4,25,1,SAT,345,1,SAT,4085,0,SAT,6902,1,SAT,347
506,1,16,4,26,1,SAT,313,1,SAT,4131,0,SAT,7105,1,SAT,317
507,1,16,4,27,1,SAT,311,1,SAT,3951,0,SAT,6770,1,SAT,311
508,1,16,4,28,1,SAT,364,1,SAT,4198,0,SAT,6846,1,SAT,715
509,1,16,4,29,1,SAT,313,1,SAT,4127,0,SAT,7125,1,SAT,312
510,1,16,4,30,1,SAT,359,1,SAT,3996,0,SAT,6646,1,SAT,772
511,1,16,4,31,1,SAT,347,1,SAT,4054,0,SAT,6930,1,SAT,313
512,1,17,4,0,1,SAT,355,1,SAT,6432,0,SAT,11957,1,SAT,408
513,1,17,4,1,1,SAT,410,1,SAT,6253,0,SAT,8796,1,SAT,766
514,1,17,4,2,1,SAT,330,1,SAT,5564,0,SAT,8613,1,SAT,773
515,1,17,4,3,1,SAT,387,1,SAT,5525,0,SAT,8589,1,SAT,755
516,1,17,4,4,1,SAT,352,1,SAT,5499,0,SAT,8596,1,SAT,700
517,1,17,4,5,1,SAT,387,1,SAT,5414,0,SAT,8681,1,SAT,347
518,1,17,4,6,1,SAT,343,1,SAT,5133,0,SAT,8279,1,SAT,692
519,1,17,4,7,1,SAT,369,1,SAT,5544,0,SAT,8421,1,SAT,713
520,1,17,4,8,1,SAT,376,1,SAT,5456,0,SAT,8413,1,SAT,377
521,1,17,4,9,1,SAT,377,1,SAT,5474,0,SAT,8461,1,SAT,731
522,1,17,4,10,1,SAT,345,1,SAT,5292,0,SAT,8500,1,SAT,769
523,1,17,4,11,1,SAT,389,1,SAT,5348,0,SAT,14528,1,SAT,848
524,1,17,4,12,1,SAT,389,1,SAT,5465,0,SAT,8251,1,SAT,768
525,1,17,4,13,1,SAT,353,1,SAT,5292,0,SAT,7965,1,SAT,747
526,1,17,4,14,1,SAT,353,1,SAT,5174,0,SAT,8210,1,SAT,714
527,1,17,4,15,1,SAT,361,1,SAT,5200,0,SAT,8263,1,SAT,738
528,1,17,4,16,1,SAT,358,1,SAT,5166,0,SAT,8582,1,SAT,747
529,1,17,4,17,1,SAT,314,1,SAT,5553,0,SAT,8368,1,SAT,723
530,1,17,4,18,1,SAT,330,1,SAT,5355,0,SAT,8213,1,SAT,713
531,1,17,4,19,1,SAT,339,1,SAT,5282,0,SAT,8204,1,SAT,396
532,1,17,4,20,1,SAT,343,1,SAT,5227,0,SAT,8299,1,SAT,690
533,1,17,4,21,1,SAT,334,1,SAT,5204,0,SAT,7984,1,SAT,703
534,1,17,4,22,1,SAT,324,1,SAT,5281,0,SAT,8175,1,SAT,358
535,1,17,4,23,1,SAT,317,1,SAT,5309,0,SAT,8181,1,SAT,738
536,1,17,4,24,1,SAT,325,1,SAT,5353,0,SAT,8302,1,SAT,344
537,1,17,4,25,1,SAT,330,1,SAT,5267,0,SAT,8166,1,SAT,740
538,1,17,4,26,1,SAT,326,1,SAT,5448,0,SAT,8142,1,SAT,353
539,1,17,4,27,1,SAT,334,1,SAT,5361,0,SAT,8126,1,SAT,353
540,1,17,4,28,1,SAT,326,1,SAT,5242,0,SAT,7965,1,SAT,325
541,1,17,4,29,1,SAT,334,1,SAT,5463,0,SAT,8023,1,SAT,323
542,1,17,4,30,1,SAT,360,1,SAT,5489,0,SAT,8627,1,SAT,774
543,1,17,4,31,1,SAT,340,1,SAT,5730,0,SAT,8501,1,SAT,718
544,1,18,4,0,1,SAT,377,1,SAT,5749,0,SAT,11876,1,SAT,815
545,1,18,4,1,1,SAT,370,1,SAT,5637,0,SAT,8618,1,SAT,349
546,1,18,4,2,1,SAT,361,1,SAT,5461,0,SAT,8604,1,SAT,791
547,1,18,4,3,1,SAT,357,1,SAT,5481,0,SAT,8533,1,SAT,767
548,1,18,4,4,1,SAT,383,1,SAT,5556,0,SAT,8870,1,SAT,803
549,1,18,4,5,1,SAT,364,1,SAT,5700,0,SAT,8925,1,SAT,348
550,1,18,4,6,1,SAT,410,1,SAT,5341,0,SAT,8726,1,SAT,732
551,1,18,4,7,1,SAT,364,1,SAT,5437,0,SAT,9095,1,SAT,353
552,1,18,4,8,1,SAT,368,1,SAT,5403,0,SAT,9174,1,SAT,347
553,1,18,4,9,1,SAT,387,1,SAT,5433,0,SAT,8890,1,SAT,816
554,1,18,4,10,1,SAT,335,1,SAT,5382,0,SAT,8636,1,SAT,355
555,1,18,4,11,1,SAT,377,1,SAT,5279,0,SAT,8802,1,SAT,347
556,1,18,4,12,1,SAT,392,1,SAT,9744,0,SAT,9306,1,SAT,821
557,1,18,4,13,1,SAT,422,1,SAT,5759,0,SAT,8692,1,SAT,357
558,1,18,4,14,1,SAT,351,1,SAT,5471,0,SAT,9064,1,SAT,351
559,1,18,4,15,1,SAT,380,1,SAT,5549,0,SAT,8959,1,SAT,767
560,1,18,4,16,1,SAT,341,1,SAT,5506,0,SAT,8910,1,SAT,742
561,1,18,4,17,1,SAT,362,1,SAT,5548,0,SAT,8949,1,SAT,740
562,1,18,4,18,1,SAT,359,1,SAT,5568,0,SAT,9039,1,SAT,761
563,1,18,4,19,1,SAT,345,1,SAT,5171,0,SAT,8701,1,SAT,772
564,1,18,4,20,1,SAT,364,1,SAT,5576,0,SAT,8784,1,SAT,755
565,1,18,4,21,1,SAT,345,1,SAT,5419,0,SAT,8628,1,SAT,351
566,1,18,4,22,1,SAT,351,1,SAT,5656,0,SAT,8639,1,SAT,750
567,1,18,4,23,1,SAT,353,1,SAT,5455,0,SAT,8941,1,SAT,746
568,1,18,4,24,1,SAT,362,1,SAT,5362,0,SAT,8881,1,SAT,387
569,1,18,4,25,1,SAT,370,1,SAT,5279,0,SAT,8665,1,SAT,350
570,1,18,4,26,1,SAT,376,1,SAT,5415,0,SAT,8824,1,SAT,334
571,1,18,4,27,1,SAT,380,1,SAT,5320,0,SAT,8860,1,SAT,337
572,1,18,4,28,1,SAT,401,1,SAT,5368,0,SAT,8795,1,SAT,338
573,1,18,4,29,1,SAT,380,1,SAT,5403,0,SAT,8640,1,SAT,814
574,1,18,4,30,1,SAT,353,1,SAT,5387,0,SAT,9053,1,SAT,336
575,1,18,4,31,1,SAT,395,1,SAT,5367,0,SAT,9009,1,SAT,330
576,1,19,4,0,1,SAT,393,1,SAT,5911,0,SAT,9140,1,SAT,341
577,1,19,4,1,1,SAT,397,1,SAT,5992,0,SAT,9343,1,SAT,817
578,1,19,4,2,1,SAT,349,1,SAT,5843,0,SAT,9327,1,SAT,351
579,1,19,4,3,1,SAT,402,1,SAT,5794,0,SAT,9243,1,SAT,347
580,1,19,4,4,1,SAT,372,1,SAT,5783,0,SAT,9237,1,SAT,350
581,1,19,4,5,1,SAT,355,1,SAT,5771,0,SAT,9302,1,SAT,343
582,1,19,4,6,1,SAT,343,1,SAT,5713,0,SAT,9256,1,SAT,337
583,1,19,4,7,1,SAT,391,1,SAT,5768,0,SAT,8908,1,SAT,824
584,1,19,4,8,1,SAT,353,1,SAT,5658,0,SAT,8837,1,SAT,364
585,1,19,4,9,1,SAT,370,1,SAT,5731,0,SAT,9033,1,SAT,780
586,1,19,4,10,1,SAT,349,1,SAT,5759,0,SAT,8953,1,SAT,389
587,1,19,4,11,1,SAT,345,1,SAT,5761,0,SAT,9373,1,SAT,340
588,1,19,4,12,1,SAT,429,1,SAT,6001,0,SAT,9645,1,SAT,883
589,1,19,4,13,1,SAT,381,1,SAT,5747,0,SAT,8963,1,SAT,345
590,1,19,4,14,1,SAT,332,1,SAT,5576,0,SAT,9033,1,SAT,781
591,1,19,4,15,1,SAT,366,1,SAT,5675,0,SAT,9236,1,SAT,757
592,1,19,4,16,1,SAT,336,1,SAT,5763,0,SAT,9278,1,SAT,342
593,1,19,4,17,1,SAT,385,1,SAT,5786,0,SAT,9236,1,SAT,827
594,1,19,4,18,1,SAT,432,1,SAT,5679,0,SAT,9160,1,SAT,822
595,1,19,4,19,1,SAT,387,1,SAT,5827,0,SAT,9080,1,SAT,366
596,1,19,4,20,1,SAT,332,1,SAT,5725,0,SAT,9300,1,SAT,341
597,1,19,4,21,1,SAT,362,1,SAT,5696,0,SAT,9056,1,SAT,341
598,1,19,4,22,1,SAT,353,1,SAT,5553,0,SAT,9007,1,SAT,345
599,1,19,4,23,1,SAT,353,1,SAT,5806,0,SAT,9157,1,SAT,845
600,1,19,4,24,1,SAT,351,1,SAT,5761,0,SAT,9165,1,SAT,814
601,1,19,4,25,1,SAT,375,1,SAT,5624,0,SAT,9013,1,SAT,361
602,1,19,4,26,1,SAT,362,1,SAT,5759,0,SAT,9137,1,SAT,339
603,1,19,4,27,1,SAT,357,1,SAT,5609,0,SAT,8953,1,SAT,379
604,1,19,4,28,1,SAT,359,1,SAT,5673,0,SAT,8917,1,SAT,348
605,1,19,4,29,1,SAT,356,1,SAT,5606,0,SAT,9258,1,SAT,343
606,1,19,4,30,1,SAT,370,1,SAT,5673,0,SAT,9090,1,SAT,780
607,1,19,4,31,1,SAT,401,1,SAT,5703,0,SAT,9257,1,SAT,791
608,1,20,4,0,1,SAT,342,1,SAT,5971,0,SAT,12474,1,SAT,401
609,1,20,4,1,1,SAT,397,1,SAT,6118,0,SAT,9800,1,SAT,384
610,1,20,4,2,1,SAT,389,1,SAT,6108,0,SAT,9503,1,SAT,351
611,1,20,4,3,1,SAT,412,1,SAT,6216,0,SAT,9464,1,SAT,926
612,1,20,4,4,1,SAT,370,1,SAT,6160,0,SAT,9365,1,SAT,871
613,1,20,4,5,1,SAT,433,1,SAT,5907,0,SAT,9794,1,SAT,851
614,1,20,4,6,1,SAT,387,1,SAT,6142,0,SAT,9384,1,SAT,842
615,1,20,4,7,1,SAT,343,1,SAT,6083,0,SAT,9222,1,SAT,370
616,1,20,4,8,1,SAT,398,1,SAT,5944,0,SAT,9872,1,SAT,368
617,1,20,4,9,1,SAT,368,1,SAT,6085,0,SAT,9619,1,SAT,400
